content,score,label
"Udh pernah kasih ulasan, cm sy hps mau sy kasih ulasan baru. Masih permasalahan langganan netflix udh 6bln nggk kelar2, smpe sy ke twitter email, bhkn ke GraPARI. Sy cuma mitta berhenti langganan netflix tp malah speed internet yg di turunkan & netflix ttp langganan, indihom care tlpn blg kalo udah non aktif langganan netflixny, tp pas di cek rincian tagihan masih ada tagihn netflixny , gimana ini? Sesusah itukan non aktifkan netflix ny? Kami nggk nonton loh, nggk ke pke netflix itu sama kami",3,0
"aplikasi pea wifi sudah terhubung tetap dibaca belum terhubung saat mau lengkapi profil,,,bikin apk kaleng2 sudah mau 4 tahun sy pakai Indihome cuma aplikasinya baru coba pakai sekarang ternyata apk culun",1,0
Ajukan pengaduan jaringan tv sudah 1 minggu belum diterima juga...tv sudah bayar tapi tidak nyala..aplikasi apa ini?tidak ada guna nya..tolong lah dibetulkan..kalau tidak..saya tidak akan berlangganan indihome lagi,1,0
Aplikasi sampah bikin malu sekelas prof ternama koq punya aplikasi ngasal macam ini leletnya minta ampun sering error kebanyakan iklan promo gak penting 🤮🤮🤮,1,0
Signal ok bayar murah,5,1
Mempermudah untuk cek tagihan dan cek mbps yang kita gunakan,5,1
"Aplikasi masih sering error saat redeem poin, mohon diperbaiki.",4,0
Cuma pake my IndiHome ajaa dari dulu sampai sekarang,5,1
"Selama ini Internet di rumah kami stabil dan juga tidak ada gangguan, terimakasih Telkomsel",5,1
Sangat membantu sekali,5,1
Mantap,5,1
"Update nya gk ngaruh,, gk ada perubahan,, selfcare tdk bekerja seperti yg di iklan2 kan,,pdhl provider besar.",2,0
Baik,5,1
Cukup membantu,5,1
sangat membantu..... pelayanan jos gangguan langsung di tangani teknisi.,5,1
Cukup puas..,4,1
"Habis di update, malah close sendiri, gak bisa di buka, heran nya aplikasi mobile yang notabene profider internet, tapi lemotnya minta ampun, cobalah pakai flutter atau yang lebih cepat, indihome di gabung sama telkomsel tapi di aplikasi kurang lengkap informasinya",1,0
Imternet secepat kilat,5,1
Aksesnya lumayan lambat,5,0
Sekarang malah aplikasi tidak bisa dibuka.,3,0
Aplikasi apa sih ini masuk aja gak bisa loh,1,0
Jaringan Stabil,5,1
"Aplikasi yg sangat bagus, sering logout, loading lambat.. masuk kembali susah..",1,0
Layanan lumayan bagus tapi di daerah saya gak ada odp saya jadi gak bisa pasang. Padahal kabel sama tiang indihome ada cuma odp nya aja jauh. Mau di tarik takut pelanggaran. Tolong pasang odp di,1,0
Kenapa di aplikasi ini tidak bisa menggunakan layanan pengaduan ??? Untuk apa aplikasi ini kalau tidak bisa di gunakan ?,2,0
Memberikan pelayanan terbaik.,5,1
"fasilitas yg diberikan udh lumayan, namun blm ada fitur live bot. mw nanya hal yg tdk ada di QnA cukup panjang. dan user friendly perlu dimaksimalkan lagi pada tampilan baik di website terutama yg di .apk",3,0
Sangat baik,5,1
Sangat membantu,5,1
"Apps sampah, sudah hampir lima bulan ga bisa login.. Fix alasan buat ganti provider",1,0
Ok sippp...,4,1
Dengan indihome jarak tak menjadi halangan,5,1
Oke,3,1
Aplikasi bututtty,1,0
"Kaga bisa login, di suruh tarik ke bawah tapi gak muncul apa apa.. Gambar loading aja gak ada",1,0
Masih belum stabil,3,0
Saya rasa kurang berguna ini apk. Krna apa.. contoh kasus yang sering sy alami kalau gangguan inet saya mau melakukan pengaduan atau pun sekedar mencari informasi ttg gangguan .. apk nya ikutan gangguan.. atau langsung di blg gangguan massal.. padahal sblh rumah sy jaringannya normal . Massal dari mananya ? Line nya 1 induk padahal. Dan juga terkadang jawabannya berbeda dgn 147.. dan 147 langsung mencari cara untuk menyelesaikannya entah itu reset dr pusat ato gmn.. dan kembali normal. Payah,2,0
"PT. Telkomsel Tbk Dear pelanggan yang terhormat, maaf atas tidak kenyamman anda..... Gila si, sekelas Tbk gini aplikasi masih banyak bug banyak gangguan di unit, rating dibawah rata rata.. Pertanyaan nya, kerja kalian apa..??????",1,0
Layanan mengalami gangguan mulu dari 5 bulan lalu gitu terus,1,0
"Enak,mudah simple penggunaanya",3,1
Pelayanan terbaik,5,1
"aplikasi ini fungsinya apa sih gak ngerti, indihome rusak tdk bisa buat apa² cuma nampilin tagihan aja fungsinya???",1,0
Awesome,5,1
Internet stabil,5,1
Setiap. Maen game pasti ngeleg payah bet wu wifi mahal jaringan cupu kalo ngasih jaringan burik jan buka wifi bayar mahal ngeleg mulu,1,0
"Jangan ragu masalah jaringan ,Telkom paling ngebut dari yg lain",5,1
Selama berlanggana 1thn ini lancar semoga lancar selalu .,5,1
Sangat mengcewakan apk ini Mau masuk ko semua sandi salah Begini caranya cari pelanggan,1,0
"Habis update app close terus, coba install ulang sama aja gak guna",1,0
Oke,5,1
"Sinyal stabil, kecepatan sesuai paket",5,1
Jooosss,5,1
Indihome oke.,5,1
jelek ketika masuk keaplikasi selalu ganti kata sandi,1,0
Boleh juga sih untuksekarang mungkin bulan depan bakal ngelag juga kayak nya pas saya lagi urusin data market tapi liat aja dah kalau bulan depan masih ngelag mungkin 2bintng,3,0
Karena terkadang terjadi gangguan pada jaringan.,3,0
Dipertahankan,5,1
Layananan Indihome sangat memuaskan,5,1
"Tolonggg.... Bug untuk tanggal 17 Januari 2024 tolong diperbaiki, saya tidak bisa daftar akun dan selalu ada suruhan ""Tarik layar ke bawah untuk melanjutkan"" tetapi setelah itu tidak ada apa - apa setelah menarik layar ke bawah, dan tetap berada di menu registrasi.",2,0
Jaringan sangat buruk bintang 1 tidak ramah,1,0
"Aplikasi aman, walau suka loading lamaaaa pas dibuka. Terus setiap mau cek poin atau tukar poin itu susahhhhh banget loading nya. Lamaaaaa sampai mikir ini internet kok lemot banget dah. Eeehh ternyata pas buka aplikasi lain lancar lancar aja. Dan ternyata permasalahannya memang di app indihome nya aja yg load nya lamaa. Tolong y diperbaiki atau di perbaharui atau ditambah gitu gaji bagian IT nya.",1,0
Aplikasi oenuh bug,1,0
bintang yg menilai,5,1
Sangat membantu untuk pembayaran IndiHome,5,1
Aplikasi eror ..masa udah di UPDET makin Ngaco Nih Aplikasi ... Susah masuk ..BuG,1,0
Tidak bisa dibuka,1,0
Jos Gandos 👍,5,1
Aplikasi makin sampah mau tuker point malah tak bisa,1,0
Setiap masuk aplikasi harus login melulu & selalu verifikasi jadi agak ribet. Gak seperti login di web yang selalu login walaupun close browser. Tingkatin lagi aplikasinya,1,0
ini emang gak niat bikin aplikasi. error melulu. Harusnya makin lama itu makin berbenah lebih baik. ini malah tambah masalah di mana2.,1,0
"Suka banget sama my indihome,bayar tagihan gampang anti ribet",5,1
Bagus cepat tanggap,5,1
Klo bsa tambahin opsi biar bsa block pnguna lain.,4,0
Ahir ahir ini jaringan sering loading terus,4,0
lag bgt Indihome,1,0
Aplikasi nya tolong lakukan perbaikan lagi,1,0
Luar biasa bermanfaat untuk saya dan keluarga,5,1
"Dapat wa ,suruh tukarkan poin di jam 11 ,begitu dibuka aplikasinya poinnya tidak ada,dan maaf ada gangguan.. makin parah banget...",1,0
"kasih bintang 4 dulu,krn speed di inet tertera 30mbps,tpi kecepatan inet nya serasa 10mbps. klau sesuai keterangan yg tertera baru kasih bintang full.",4,0
Cukup baik,5,1
"Dr hari pendaftaran pemasangan baru sampai ini hari, tidak penanganan apapun, yang ada hanya konfirmasi dan komfirmasi saja.. Kalau emang g' niat nambah pelanggan ya di tolak aja klw ada yg mau daftar.. Jgn di PHP...",1,0
"Aplikasi sangat lemot. Susah tukar poin. Sekalinya bisa, hanya bisa tukar 1 poin. Poin saya 9ribuan, dgn aplikasi yg sangat buruk seperti ini mana bisa ditukar semua.",1,0
Lelet,1,0
kadang2 error appnya,4,0
Aplikasi nya sangat bermanfaat tapi kekurangan nya kita nga bisa cek siapa saja yang terhubung di wifi kita. Fitur nya pun nga mendukung banyak hp,5,0
Ada apa aplikasi nya ngak bisa di buka?,5,0
"Kecepatan internet di tingkatkan lg, masa kalah sama tetangga...",4,0
Y bagus,5,1
Belom pernah ada gangguan. Pertahankan yaa,5,1
"Setelah update yang terbaru, tidak bisa melakukan tukar point. Tolong segera diperbaiki. Terima kasih 🙏",2,0
"Cuma agak sering gangguan, mungkin riset pembiayaan. Selain itu bagus",5,1
Mantp,5,1
Aplikasi terlalu berat,4,0
Kok aplikasinya ngebug terus ya?!,1,0
"Ini aplikasi kepake ga ya, lola amat setiap login Apalgi skrg udh sinkron ke apk MyTelkomsel nambah ga kepake ini apk",2,0
internet tiba2 mati taunya gangguan dari pusat katanya peningkatan layanan.mana hari minggu lagi pas di rumah malah internet mati total.kalau mau perbaikan atau apalah itu jangan pas hari libur.,1,0
Lumayan layanan nya,5,1
ma ksh indihome,4,1
"Kemarin2 buka nya lama, Sekarang tidak bisa dibuka",1,0
Selalu terdepan kan kualitas pelayanan ya 👍 good job,4,1
Kurang berguna,1,0
sangat baik,5,1
joss 👍,5,1
Terima kasih.,5,1
Indohome kuntull ganggaun mulu,1,0
Jaringan masih kurang stabil sering terjadi gangguan dan terus keluar dari apk,3,0
Okok,5,1
Nawaei seamles menjelaskannya ga detail titiknya dimana ..dikira bisa di pake di mana saja ternyata harus di tempat te.pat lain...potongan mah iya 10 ribu pake mah kaga...salesnya klo di gituin mau engga ya...,1,0
Wow keren,5,1
"Jaringan taii ngelag Mulu asw lol, jaringan binatang anyinggg, lebih banyak ngelag nya dari pada bagusnya bege asw",1,0
Mantap,5,1
Buat update spead nya belum bisa,4,0
Nice,5,1
"Bad banget, aplikasi nya sering loh out sendiri, mau tukar poin mulai Nov sampe des susahnya minta ampun, harus sabar padahal Wifinya pake IndiHome? Di bwa ke CS katanya mungkin Wifinya lemot, lha kan ini wifinya pake IndiHome? Alasan ke2 katanya masih migrasi ke Telkomsel masak mulai Juni sampe des gak selesai, Poin puluhan ribu masih nganggur karena gak bisa ditukar!! Kan besok sudah hangus ini poin",1,0
Ok,5,1
Good,5,1
Error Terosss,2,0
Bagus,5,1
"Menu bantuan tdk berguna, mau laporan jd susah....sekelas produk Telkomsel yg buruk",1,0
"sistem ribet masuk. lama-lama gw unisntall, sering logout, minta sandi lagi.",1,0
"Biaya murah meriah , sambungan tidak ada masalah , penanganan gangguan cepat , terima kasih indihome .",5,1
"Aplikasi terpadu untuk Indihome. Bisa cek sudah berapa GB penggunaan, bisa komplain juga, bisa beli2 paket tambahan, ada promo2 tukar poin dengan voucher pembelanjaan. Makin lama aplikasi MyIndihome makin lemot. Sudah dicoba pake internet wifi indihome dan internet seluler tetap lemot. Mohon developernya dicoba test2 semua fitur Indihome selama sebulan dan rasakan experience pelanggan seperti apa.",3,0
Gabut kaya putusin jaringan orang wkwkkwkwkwk yang bener dong kalau korupsi,1,0
Bagus,5,1
"Aplikasi isinya tagihan doang tll, orang keluhan ga ditanggepin",1,0
"klo nonton youtube pake STB sering iklan, sesudah iklan gambar blank.",5,0
"Aplikasi oke so far fiturnya mudah digunakan, kakau ada trouble pelayanannya juga cepet..Terbaik Indihome 🫶🏻",5,1
Ok,5,1
Sudah bagus,5,1
"kenapa sering gangguan di tengan malam ya min,,, makasih buat semuanya sangat memringankan",5,1
"Pelayananan makin bagus, sejauh ini ngk ada masalah. tingkatkan pelayanan lebih bagus lagi.sukses selalu",5,1
Ganti paket via online tanpa ribet 💕,5,1
Sangat bagus dan cepat,5,1
Tolong ini saya mau buat pengaduan via aplikasi aja ga bisa bacaannya sedang dalam perbaikan terus!,1,0
selama ini lancar² aj,5,1
"Lemot sekali buka aplikasi aja,, update terbaru bukanya beresin masalah malah sama aja.",1,0
iya,5,1
Bagus. Semuany bagus.,5,1
"Bintang 1 dulu, kalau sdh ada perbaikan baru ditambahin 😊. Login gk bisa, mau ganti password balasannya token sudah tidak berlaku. Dicoba berkali-kali sama aja. Mohon segera diperbaiki!",1,0
Mantap,5,1
"Internetan cepat, bisa ramai "" Sana keluarga dan sahabat..",5,1
"Cukup sulit bertahan di tengah persaingan yg ketat, dan indihome membuktikam itu, tp minta tolong untuk memberikan reward atau program2 yg mnguntungkan bagi pelanggan lama, jangan menyisir pelanggan baru terus.",5,0
"Tolong ya untuk Indihome by Telkomsel,ada beberapa pelanggan setelah registrasi tidak kelanjutan nya. Kasian sales yang setiap hari keliling mencari pelanggan untuk berlangganan WiFi, giliran sudah ada yang minat tapi ko malah kurang baik pelayanan nya. Odp di depan rumah dan sudah banyak yang putus berlangganan di ODP itu. sekali nya teknisi datang ternyata bukan areanya, setelah itu tidak ada lagi respon dari pihak indihome perbaiki dulu pelayanan nya.Terima kasih",1,0
"aplikasi tidak bisa diakses dalam beberapa bulan kebelakang. kalau ada ratting minus bintang, saya pilih minus",1,0
aplikasinya error..,1,0
Aplikasinya sangat membantu mantappp,5,1
"Respon lambat. Saya sudah bayar tapi wifi masih terisolir. 1harian sampai hari ini wifi tidak bisa hidup. Indihome terlalu banyak penyakitnya seolah jaringan yg sering putus2 gak cukup, skrg setelah sudah bayar tagihan wifi, trus wifi saya masih tidak bisa dipakai, kalau pembayaran bahkan tidak boleh terlambat, skrg wifinya tidak bisa dipakai tapi di bayar. Mengecewakan, customer tidak diprioritaskan. Mana wifi saya masih belum hidup, sia sia bayar wifi !!!",1,0
"Aplikasi banyak gangguan, setiap ada gangguan internet penanganan terlambat..",1,0
"Hingga saat ini penggunaan Jaringan di t4 saya memuaskan, dan jika ada kendala atau masalah pada jaringannya langsung di respon.. Semoga kedepannya semakin di tingkatkan lagi pelayanannya",5,1
Luar biasa mantaap,5,1
Oke,5,1
Kecewa,5,0
Sangat kecewa. Udah pembayaran mahal. Kalau ada kerusakan atau gangguan tidak cepat tangap untuk pelayanan nya.,2,0
mantap,5,1
Tidak bisa digunakan,1,0
Lemot sekali,1,0
Skr saya kasih *3 karena aplikasinya terlalu sering bermasalah dalam programnya terutama poin,3,0
Gak bs buat pengaaduan. Saya bayar indihome pakai aplikasi ini malah terbayar id pelanggan orang lain. Padahal aplikasi baru saya instal. Kenapa bisa masuk id pelanggan orang lain??? Saya tidak kenal dengan id pelanggan itu. Sudah saya laporkan ke 188 dan kantor indihome kota Palu. Tapi sampai saat ini tdk ada solusi. Aplikasi membuat rugi konsumen. Bagaimana solusinya ini? Kenapa Id pelanggan org lain bs masuk di aplikasi my indohome saya???? Tolong klarifikasi dan solusinya indihome,1,0
Oke,4,1
Bagus jarang eror,5,1
Mempermudah layanan,5,1
"lagi lagi masalah login dari jaman purba smp sdh modern msh aja kesulitan unt masuk, klo udh bs login selang bbrp hr psti auto logout",1,0
"Minta tolong sekali dari 23 Des bikin nomor pelaporan INC3686660 blgnya akan dihub, blgnya sudah eskalasi, tapi sampai sekarang nihil,",1,0
Kalo ga niat buat aplikasi gausah buat aplikasi sangat lemoty,1,0
"terus tingkatkan pelayanannya ya, kerapian dalam memasang alat2 dan kabel dmna pun berada lebih d tingkatkan lagi,",5,0
Loading nya kerasa banged,3,0
Bagus,5,1
kek Babl,1,0
Telkom jaman now benar benar melayani pelanggan,5,1
Fup cepat habis dan ketika fup sudah habis delay dari internetnya juga kerasa. Jingan,1,0
"Sebenarnya keberadaan myIndiHome sudah memuaskan, tapi kini hadir penyedia layanan internet yang lain dengan harga lebih murah, maka myIndiHome harus bersaing murah.",5,1
"Ampas Indihome . Dari tahun ke tahun gak ada perubahannya kalau lagi gangguan cuman bisa kasih saran restart modem / suruh nambah bandwidt, bukan solulu itu namanya 🗿",1,0
"Perjanjian pemasangan wifi gk sesuai jadwal sampai sekarang belum datang""",2,0
Bagus. Tapi lemot,5,1
Mantap,5,1
Pembayarannya memudahkan,5,1
Mau tanya ini saya pemasangan tgl 22. Ini kok baru tgl 20 sudah di hitung jatuh tempo ? Denda plus PPN nya mahal betul. Masak dari harga 280 perbulannya jadi kena 324.,3,0
Sorry. App n Web Lemot!!!,1,0
"Kenapa akun saya gk bisa login, alasannya ""kami sedang melakukan peningkatan layanan""... Tolong secepatnya diperbaiki",1,0
Apk ketika login selalu dalam perbaikan,1,0
"Loginnya susah, kode verifikasi baru di sms setelah sesi berakhir kan TOLOL",1,0
"Mau berhenti layanan internet selalu dipersulit, setiap kali janjian untuk pengambilan kembali perangkat router dn stb slalu di prank, setiap janjian saya sudah nunggu di hari dan jam yang sufah di tentukan tapi tidak ada 1 pun teknisi yang dateng ngambil, bukan hanya sekali janjian tapi sudah sampe ke 3 kalinya pun tetap di orank donk sama indihome. Sampe sekarang router belum di ambil juga mending saya buang aja atau pakai buat pribadi daripada pelanggan selalu di php-in",1,0
Indihome mantap👍👍👍 Internetan lancar Cari info lancar,5,1
Jaringan paling lelet perek,1,0
"Apa cuman saya yang harus sering ganti password? Setelah cookies nya berakhir mesti auto logout. Nah pas mau login kok password nya salah 🤣, padahal udah bener. Dan konyolnya lagi beberapa password yg lama sebelumnya udah tidak bisa dipakai lagi. Lo hoarding password nya user??? Kok masih ingat password yang lama lho. Ini baru fitur basic app nya, belum lagi error kocak seperti bill nya orang masuk di akun saya dll. Males nulisnya 🤣",2,0
"aplikasi sangat busuk ( mohon maaf bahasanya kasar ). no 1 point tidak bisa digunakan untuk undian hadiah, promo dll no 2 informasi tidak update no 3 sangat sering terjadi error dalam aplikasi. semoga di dengar terimakasih",1,0
"saya sudah bayar melalui DANA, tapi di aplikasi tidak terubah bahwa saya sudah bayar.",1,0
Login aja ga bisa. Cek koneksi bisa. Cctv ga nyambung gangguan jaringan hadeh,1,0
Mantul,5,1
Ada apa dengan aplikasi ini.saya mau melakukan speed on demand sudah seminggu ini kok gagal.,1,0
Percuma aja download gak guna sama skali masa berbulan-bulan mau masuk pemberitahuan nya slalu lgi dalam peningkatan mulu !!!!,1,0
Keren.. Kecepatan sesuai paket. Pesan 30mbps di cek ternyata dapat 40mbps.mantap,5,1
Lelet,1,0
Good,5,1
provider no 1,5,1
Teruslah improvement continual,5,1
Cukup baik,4,1
"ini gimana aplikasinya, update tapi ngga bisa login.. tolong segera diperbaiki",1,0
Mntap,5,1
Bagus,5,1
"gk sesuai dengan tagihan,jaringan sering trouble",2,0
Mantap,5,1
Superr good,5,1
Ok,5,1
susah login. disuruh ganti pswrd trs. verifikasi 2menit gak nyampe jg ke email & no.hp pffffttt,1,0
The Best 👍👍👍👍👍👍👍,5,1
Mudah dalam pemasangan,5,1
Semoga jarang terjadi gangguan,4,1
Sangat puas dengan pelayanannya,5,1
bagus gak lemot and banyak promonya awok awok,5,1
pelayanan responsible dan tercepat yang pernah ada,5,1
APLIKASINYA TIDAK BISA LOGIN!!!,1,0
Bayar mahal2 sering bermasalah...pengaduan di aplikasi susah sekali..sangat merugikan..mending pindah ke bisnet,1,0
aplikasi tidak bisa di buka tolong di atasi...,1,0
sinyal watu,1,0
Ok,5,1
Aplikasinya bagus dan simpel mempermudah orang yang ingin membayar koneksi internet fitur juga banyak,5,1
Mantap,4,1
Fitur menarik layanan mantap.,5,1
Jadi mudah memperoleh informasi dan layanan yang memuaskan,5,1
langganan,4,1
Memberikan pelayanan yang baik buat costumer,5,1
"Astaga appsnya ngeri banget, tingkat form login aja gak bisa di isi",1,0
Pelayanan service cepat... Mantap. Terima kasih...🙏,5,1
Wifi jelek gk guna bikin emosi doang,1,0
Bug gak bisa di buka,1,0
"Jarang terjadi gangguan, layanan yang cepat dan selalu stabil",5,1
"Mantab, trs tingkatkan layanan",5,1
"Buruknya kualitas internet indihome, sering banget ""Packet loss high"", berakibat live streaming jadi cacat burik 8 bit saat saya bermain Game AAA BERAT di ""NVIDIA GeForce NOW Cloud gaming"". Percuma pilih 100Mbps tapi indihome CACAT buat main Cloud gaming NVIDIA",1,0
